row_id,timestamp,consensus,node_count,network_latency_ms,tx_throughput_tps,energy_joules_per_min,security_risk_score,vehicle_count,vehicle_count_variability,fault_tolerance_requirement,notes
2753,2025-10-23T16:20:18.854419,Raft,38,88.86,1.0,434.31,0.2554,193,17.5,0.5742,
2754,2025-10-23T16:20:18.854419,PBFT,13,271.0,1.0,1073.69,0.2404,193,17.5,0.7898,
2755,2025-10-23T16:20:18.854419,HotStuff,4,56.02,817.76,285133.77,0.2417,193,17.5,0.7957,
2756,2025-10-23T16:21:18.854419,PoW,19,577.5,31.45,308442.58,0.1811,119,18.94,0.3923,
2757,2025-10-23T16:21:18.854419,PoS,5,97.62,1.0,356.73,0.2849,119,18.94,0.4438,
2758,2025-10-23T16:21:18.854419,Raft,38,140.53,5591.02,3878847.65,0.2619,119,18.94,0.5775,
2759,2025-10-23T16:21:18.854419,PBFT,13,267.91,846.26,634150.01,0.2897,119,18.94,0.7596,
2760,2025-10-23T16:21:18.854419,HotStuff,4,61.32,1.0,330.78,0.2006,119,18.94,0.7373,
2761,2025-10-23T16:22:18.854419,PoW,18,747.65,1.0,13140.47,0.2183,188,18.45,0.4344,
2762,2025-10-23T16:22:18.854419,PoS,5,86.06,528.16,149106.72,0.2527,188,18.45,0.4509,
2763,2025-10-23T16:22:18.854419,Raft,38,132.27,890.49,753367.5,0.2404,188,18.45,0.5753,
2764,2025-10-23T16:22:18.854419,PBFT,13,231.58,1312.75,1130835.66,0.3012,188,18.45,0.7933,
2765,2025-10-23T16:22:18.854419,HotStuff,4,54.21,1494.14,501305.93,0.2107,188,18.45,0.7771,
2766,2025-10-23T16:23:18.854419,PoW,18,303.6,226.81,2410653.62,0.1906,116,11.84,0.3797,
2767,2025-10-23T16:23:18.854419,PoS,6,78.32,617.4,173610.97,0.2006,116,11.84,0.4301,
2768,2025-10-23T16:23:18.854419,Raft,37,63.06,578.13,303958.03,0.1771,116,11.84,0.5851,
2769,2025-10-23T16:23:18.854419,PBFT,13,326.19,419.78,348852.94,0.2192,116,11.84,0.7352,
2770,2025-10-23T16:23:18.854419,HotStuff,4,118.93,759.41,228885.36,0.1846,116,11.84,0.763,
2771,2025-10-23T16:24:18.854419,PoW,18,426.96,1.0,8510.29,0.1492,115,11.69,0.4045,
2772,2025-10-23T16:24:18.854419,PoS,6,197.9,1.0,396.39,0.2441,115,11.69,0.4453,
2773,2025-10-23T16:24:18.854419,Raft,37,35.7,1772.49,1359923.99,0.2024,115,11.69,0.5972,
2774,2025-10-23T16:24:18.854419,PBFT,13,183.36,208.96,151526.65,0.2537,115,11.69,0.7317,
2775,2025-10-23T16:24:18.854419,HotStuff,4,94.36,1.0,410.29,0.1582,115,11.69,0.7058,
2776,2025-10-23T16:25:18.854419,PoW,18,341.16,49.44,581277.76,0.1661,160,11.84,0.3842,
2777,2025-10-23T16:25:18.854419,PoS,6,189.01,453.8,120307.1,0.1862,160,11.84,0.4005,
2778,2025-10-23T16:25:18.854419,Raft,37,248.6,5850.01,3314084.61,0.1945,160,11.84,0.5754,
2779,2025-10-23T16:25:18.854419,PBFT,13,142.64,1.0,840.78,0.2535,160,11.84,0.7595,
2780,2025-10-23T16:25:18.854419,HotStuff,3,45.1,1.0,296.93,0.2091,160,11.84,0.7372,
2781,2025-10-23T16:26:18.854419,PoW,18,833.79,126.6,962476.11,0.1582,207,11.07,0.3849,
2782,2025-10-23T16:26:18.854419,PoS,7,153.2,646.64,207773.06,0.1706,207,11.07,0.4573,
2783,2025-10-23T16:26:18.854419,Raft,37,204.15,2455.4,1464213.97,0.1996,207,11.07,0.6281,
2784,2025-10-23T16:26:18.854419,PBFT,13,273.25,1.0,789.41,0.2507,207,11.07,0.771,
2785,2025-10-23T16:26:18.854419,HotStuff,3,24.7,999.54,414594.84,0.1586,207,11.07,0.7571,
2786,2025-10-23T16:27:18.854419,PoW,18,567.83,153.07,1764778.84,0.0869,146,1.0,0.3939,
2787,2025-10-23T16:27:18.854419,PoS,8,87.29,446.94,154932.13,0.1426,146,1.0,0.4014,
2788,2025-10-23T16:27:18.854419,Raft,36,72.94,877.05,514149.74,0.1009,146,1.0,0.5488,
2789,2025-10-23T16:27:18.854419,PBFT,13,405.33,1.0,853.12,0.1843,146,1.0,0.7462,
2790,2025-10-23T16:27:18.854419,HotStuff,3,70.38,1516.33,511691.84,0.0838,146,1.0,0.7407,
2791,2025-10-23T16:28:18.854419,PoW,18,831.76,98.45,1326612.83,0.1995,176,12.39,0.4277,
2792,2025-10-23T16:28:18.854419,PoS,7,115.19,338.5,147288.7,0.2169,176,12.39,0.4383,
2793,2025-10-23T16:28:18.854419,Raft,36,100.44,1459.21,737110.35,0.1815,176,12.39,0.5821,
2794,2025-10-23T16:28:18.854419,PBFT,14,346.99,123.09,116705.64,0.2591,176,12.39,0.7839,
2795,2025-10-23T16:28:18.854419,HotStuff,4,106.6,1.0,335.39,0.1827,176,12.39,0.7751,
2796,2025-10-23T16:29:18.854419,PoW,19,520.69,156.18,2081615.99,0.2515,153,20.58,0.4463,
2797,2025-10-23T16:29:18.854419,PoS,7,110.54,142.37,52326.91,0.3078,153,20.58,0.4479,
2798,2025-10-23T16:29:18.854419,Raft,36,53.45,1858.02,894577.33,0.2619,153,20.58,0.6022,
2799,2025-10-23T16:29:18.854419,PBFT,15,336.7,32.37,27399.39,0.3013,153,20.58,0.8136,
2800,2025-10-23T16:29:18.854419,HotStuff,5,67.09,153.57,76509.4,0.2424,153,20.58,0.8074,
2801,2025-10-23T16:30:18.854419,PoW,19,286.42,82.72,1119939.1,0.1114,194,6.57,0.3787,
2802,2025-10-23T16:30:18.854419,PoS,7,73.06,369.01,93218.97,0.137,194,6.57,0.4242,
2803,2025-10-23T16:30:18.854419,Raft,36,110.11,1872.06,760487.71,0.1252,194,6.57,0.5639,
2804,2025-10-23T16:30:18.854419,PBFT,15,162.27,449.59,408268.09,0.1576,194,6.57,0.7473,
2805,2025-10-23T16:30:18.854419,HotStuff,5,52.96,1.0,344.64,0.1108,194,6.57,0.7097,
2806,2025-10-23T16:31:18.854419,PoW,20,506.25,1.0,11113.09,0.101,160,6.03,0.3849,
2807,2025-10-23T16:31:18.854419,PoS,7,98.21,190.49,56354.15,0.1539,160,6.03,0.4262,
2808,2025-10-23T16:31:18.854419,Raft,36,229.03,1774.12,1105443.25,0.1524,160,6.03,0.5769,
2809,2025-10-23T16:31:18.854419,PBFT,15,185.69,134.2,112374.17,0.1902,160,6.03,0.7669,
2810,2025-10-23T16:31:18.854419,HotStuff,5,108.56,530.87,152086.66,0.1474,160,6.03,0.7504,
2811,2025-10-23T16:32:18.854419,PoW,20,433.57,1.0,9874.81,0.1627,224,14.58,0.4087,
2812,2025-10-23T16:32:18.854419,PoS,8,104.33,658.98,183435.55,0.2271,224,14.58,0.4599,
2813,2025-10-23T16:32:18.854419,Raft,36,50.48,1.0,558.14,0.2019,224,14.58,0.6164,
2814,2025-10-23T16:32:18.854419,PBFT,16,288.28,590.5,546793.21,0.261,224,14.58,0.7946,
2815,2025-10-23T16:32:18.854419,HotStuff,5,41.68,711.58,289393.92,0.1955,224,14.58,0.7882,
2816,2025-10-23T16:33:18.854419,PoW,21,759.51,112.92,1383022.04,0.1215,163,6.81,0.395,
2817,2025-10-23T16:33:18.854419,PoS,8,122.92,539.07,175856.12,0.1977,163,6.81,0.4268,
2818,2025-10-23T16:33:18.854419,Raft,36,50.41,1737.34,916180.61,0.1437,163,6.81,0.5491,
2819,2025-10-23T16:33:18.854419,PBFT,16,290.5,374.47,293637.9,0.1607,163,6.81,0.736,
2820,2025-10-23T16:33:18.854419,HotStuff,5,110.35,1.0,379.8,0.1689,163,6.81,0.7679,node_leave
2821,2025-10-23T16:34:18.854419,PoW,21,357.57,147.37,2132485.23,0.1789,158,18.01,0.4348,
2822,2025-10-23T16:34:18.854419,PoS,9,152.69,1049.63,408017.58,0.2775,158,18.01,0.4408,
2823,2025-10-23T16:34:18.854419,Raft,37,76.85,1.0,553.27,0.2273,158,18.01,0.5984,
2824,2025-10-23T16:34:18.854419,PBFT,16,44.32,980.99,867266.87,0.3001,158,18.01,0.7848,
2825,2025-10-23T16:34:18.854419,HotStuff,5,76.97,1922.16,616978.13,0.2154,158,18.01,0.7695,
2826,2025-10-23T16:35:18.854419,PoW,21,594.34,137.83,987591.41,0.1158,156,10.15,0.4043,
2827,2025-10-23T16:35:18.854419,PoS,9,56.74,21.84,6105.24,0.2128,156,10.15,0.4647,
2828,2025-10-23T16:35:18.854419,Raft,38,188.33,2914.92,1801675.14,0.1621,156,10.15,0.5682,
2829,2025-10-23T16:35:18.854419,PBFT,16,171.23,167.05,116311.28,0.2099,156,10.15,0.759,
2830,2025-10-23T16:35:18.854419,HotStuff,5,28.93,1.0,244.67,0.1587,156,10.15,0.7512,
2831,2025-10-23T16:36:18.854419,PoW,21,431.09,1.0,12176.17,0.1014,176,4.61,0.4035,
2832,2025-10-23T16:36:18.854419,PoS,10,166.87,1.0,320.54,0.1538,176,4.61,0.4232,
2833,2025-10-23T16:36:18.854419,Raft,38,79.51,1.0,519.15,0.1479,176,4.61,0.5912,
2834,2025-10-23T16:36:18.854419,PBFT,16,88.9,85.74,72994.62,0.1871,176,4.61,0.753,
2835,2025-10-23T16:36:18.854419,HotStuff,5,56.09,1.0,218.96,0.1305,176,4.61,0.7189,
2836,2025-10-23T16:37:18.854419,PoW,21,316.1,9.8,147633.75,0.3086,126,35.73,0.4376,
2837,2025-10-23T16:37:18.854419,PoS,10,199.22,770.9,390384.93,0.4103,126,35.73,0.4947,
2838,2025-10-23T16:37:18.854419,Raft,38,134.65,1564.43,1032713.37,0.3959,126,35.73,0.6238,
2839,2025-10-23T16:37:18.854419,PBFT,16,192.79,1004.64,798029.53,0.4082,126,35.73,0.7912,
2840,2025-10-23T16:37:18.854419,HotStuff,5,91.99,1.0,434.92,0.3631,126,35.73,0.8394,
2841,2025-10-23T16:38:18.854419,PoW,21,440.47,1.0,12269.25,0.2081,169,19.68,0.4379,
2842,2025-10-23T16:38:18.854419,PoS,10,169.3,1.0,476.89,0.2835,169,19.68,0.479,congestion_event
2843,2025-10-23T16:38:18.854419,Raft,38,68.37,2527.63,1210564.6,0.241,169,19.68,0.6443,
2844,2025-10-23T16:38:18.854419,PBFT,15,132.16,1.0,920.11,0.2852,169,19.68,0.7519,
2845,2025-10-23T16:38:18.854419,HotStuff,5,72.94,1476.97,515279.59,0.2368,169,19.68,0.767,
2846,2025-10-23T16:39:18.854419,PoW,22,470.22,131.48,2065874.9,0.2478,152,27.76,0.4017,
2847,2025-10-23T16:39:18.854419,PoS,10,215.96,1.0,348.58,0.3281,152,27.76,0.4478,
2848,2025-10-23T16:39:18.854419,Raft,38,117.84,1.0,691.62,0.3256,152,27.76,0.6151,
2849,2025-10-23T16:39:18.854419,PBFT,15,230.26,1.0,939.2,0.3683,152,27.76,0.8039,
2850,2025-10-23T16:39:18.854419,HotStuff,6,78.15,1.0,248.28,0.2895,152,27.76,0.7552,
2851,2025-10-23T16:40:18.854419,PoW,21,584.54,249.66,3614326.24,0.1987,127,15.63,0.4172,
2852,2025-10-23T16:40:18.854419,PoS,11,60.82,394.88,212336.15,0.2585,127,15.63,0.4196,
2853,2025-10-23T16:40:18.854419,Raft,38,181.72,1523.15,675617.7,0.2148,127,15.63,0.6013,
2854,2025-10-23T16:40:18.854419,PBFT,15,156.83,1.0,870.54,0.2781,127,15.63,0.7799,
2855,2025-10-23T16:40:18.854419,HotStuff,5,64.89,437.09,219824.01,0.2166,127,15.63,0.7476,
2856,2025-10-23T16:41:18.854419,PoW,21,291.58,107.68,1539053.32,0.1264,138,2.93,0.406,
2857,2025-10-23T16:41:18.854419,PoS,11,224.21,392.39,170889.36,0.1476,138,2.93,0.4226,
2858,2025-10-23T16:41:18.854419,Raft,39,93.0,5261.06,2266299.01,0.1463,138,2.93,0.5822,
2859,2025-10-23T16:41:18.854419,PBFT,15,302.09,52.15,42567.37,0.1698,138,2.93,0.7633,
2860,2025-10-23T16:41:18.854419,HotStuff,5,53.4,569.25,229297.51,0.1331,138,2.93,0.7501,
2861,2025-10-23T16:42:18.854419,PoW,21,576.02,150.72,1139302.05,0.2604,141,25.47,0.3931,
2862,2025-10-23T16:42:18.854419,PoS,11,167.06,1.0,342.28,0.3422,141,25.47,0.4876,
2863,2025-10-23T16:42:18.854419,Raft,40,121.39,2906.42,1078780.53,0.2875,141,25.47,0.6067,
2864,2025-10-23T16:42:18.854419,PBFT,15,364.6,180.71,152096.54,0.3426,141,25.47,0.7917,
2865,2025-10-23T16:42:18.854419,HotStuff,5,73.85,3194.63,1572151.41,0.2884,141,25.47,0.7717,
2866,2025-10-23T16:43:18.854419,PoW,22,467.88,1.0,7944.64,0.2992,219,32.88,0.4719,
2867,2025-10-23T16:43:18.854419,PoS,11,152.77,1090.58,326170.36,0.3399,219,32.88,0.4906,
2868,2025-10-23T16:43:18.854419,Raft,39,178.56,669.79,470106.12,0.3187,219,32.88,0.6379,
2869,2025-10-23T16:43:18.854419,PBFT,16,138.27,1.0,1026.71,0.4032,219,32.88,0.7896,
2870,2025-10-23T16:43:18.854419,HotStuff,6,47.92,1.0,421.22,0.3286,219,32.88,0.8282,
2871,2025-10-23T16:44:18.854419,PoW,22,635.42,50.4,847429.12,0.1926,156,16.75,0.4142,
2872,2025-10-23T16:44:18.854419,PoS,11,215.53,62.47,19058.59,0.281,156,16.75,0.4505,
2873,2025-10-23T16:44:18.854419,Raft,39,87.44,5206.88,3551580.38,0.2307,156,16.75,0.6021,
2874,2025-10-23T16:44:18.854419,PBFT,16,386.14,524.9,493673.36,0.2733,156,16.75,0.7888,
2875,2025-10-23T16:44:18.854419,HotStuff,6,103.79,1047.91,350436.03,0.2276,156,16.75,0.758,
2876,2025-10-23T16:45:18.854419,PoW,22,812.52,1.0,14626.32,0.2109,168,20.69,0.4512,
2877,2025-10-23T16:45:18.854419,PoS,11,168.32,506.13,150221.53,0.2805,168,20.69,0.4668,
2878,2025-10-23T16:45:18.854419,Raft,39,167.87,1.0,444.83,0.2628,168,20.69,0.6157,
2879,2025-10-23T16:45:18.854419,PBFT,16,433.38,1.0,917.3,0.3246,168,20.69,0.8192,
2880,2025-10-23T16:45:18.854419,HotStuff,8,74.6,1787.75,676158.38,0.2618,168,20.69,0.8142,
2881,2025-10-23T16:46:18.854419,PoW,22,480.11,46.34,371698.21,0.1207,133,9.33,0.3799,
2882,2025-10-23T16:46:18.854419,PoS,10,81.96,1.0,418.73,0.1899,133,9.33,0.4183,
2883,2025-10-23T16:46:18.854419,Raft,39,82.77,2596.44,1372791.09,0.1866,133,9.33,0.5541,
2884,2025-10-23T16:46:18.854419,PBFT,16,242.07,1.0,889.89,0.2183,133,9.33,0.7633,
2885,2025-10-23T16:46:18.854419,HotStuff,7,15.4,486.76,171508.77,0.16,133,9.33,0.7332,
2886,2025-10-23T16:47:18.854419,PoW,23,613.55,1.0,10061.2,0.1663,148,9.31,0.4124,
2887,2025-10-23T16:47:18.854419,PoS,10,110.32,1.0,458.11,0.1834,148,9.31,0.4386,
2888,2025-10-23T16:47:18.854419,Raft,39,102.45,1002.34,628483.0,0.1866,148,9.31,0.6074,
2889,2025-10-23T16:47:18.854419,PBFT,16,162.57,581.8,522671.71,0.1836,148,9.31,0.7473,
2890,2025-10-23T16:47:18.854419,HotStuff,7,88.96,211.71,116073.99,0.1729,148,9.31,0.7518,
2891,2025-10-23T16:48:18.854419,PoW,23,306.3,26.38,342591.1,0.0531,143,1.0,0.3529,
2892,2025-10-23T16:48:18.854419,PoS,10,247.92,383.07,136934.1,0.1391,143,1.0,0.3967,
2893,2025-10-23T16:48:18.854419,Raft,39,68.88,2407.99,1385783.06,0.0915,143,1.0,0.5561,
2894,2025-10-23T16:48:18.854419,PBFT,16,291.65,477.16,497651.29,0.1456,143,1.0,0.7059,
2895,2025-10-23T16:48:18.854419,HotStuff,6,64.55,1445.95,633424.83,0.0846,143,1.0,0.7108,
2896,2025-10-23T16:49:18.854419,PoW,23,391.44,113.95,1477910.57,0.131,198,14.27,0.4057,
2897,2025-10-23T16:49:18.854419,PoS,10,174.51,1706.92,666433.06,0.2253,198,14.27,0.4658,
2898,2025-10-23T16:49:18.854419,Raft,38,160.39,1.0,502.36,0.2052,198,14.27,0.607,
2899,2025-10-23T16:49:18.854419,PBFT,16,228.53,1.0,686.94,0.2508,198,14.27,0.8056,
2900,2025-10-23T16:49:18.854419,HotStuff,6,19.84,1625.97,535620.97,0.1718,198,14.27,0.7839,
2901,2025-10-23T16:50:18.854419,PoW,23,232.49,215.38,1959219.26,0.0819,143,5.56,0.3843,
2902,2025-10-23T16:50:18.854419,PoS,10,168.87,481.67,111888.43,0.1664,143,5.56,0.4005,
2903,2025-10-23T16:50:18.854419,Raft,36,63.66,4183.63,1530080.2,0.1598,143,5.56,0.5839,
2904,2025-10-23T16:50:18.854419,PBFT,16,214.39,743.08,650024.97,0.1981,143,5.56,0.7309,
2905,2025-10-23T16:50:18.854419,HotStuff,7,73.98,2286.17,788401.93,0.1115,143,5.56,0.7621,
2906,2025-10-23T16:51:18.854419,PoW,22,898.27,94.8,1190368.46,0.164,218,10.44,0.4357,
2907,2025-10-23T16:51:18.854419,PoS,10,100.95,110.42,30191.97,0.1922,218,10.44,0.4577,
2908,2025-10-23T16:51:18.854419,Raft,36,193.86,2459.43,686550.07,0.1476,218,10.44,0.5981,
2909,2025-10-23T16:51:18.854419,PBFT,16,38.92,584.37,603002.4,0.2312,218,10.44,0.7869,
2910,2025-10-23T16:51:18.854419,HotStuff,8,63.94,415.95,133158.05,0.1585,218,10.44,0.7533,
2911,2025-10-23T16:52:18.854419,PoW,22,345.02,196.05,2902696.7,0.1781,147,12.78,0.3916,
2912,2025-10-23T16:52:18.854419,PoS,11,144.96,1.0,313.74,0.2394,147,12.78,0.4376,
2913,2025-10-23T16:52:18.854419,Raft,36,141.95,979.42,539186.6,0.2175,147,12.78,0.595,
2914,2025-10-23T16:52:18.854419,PBFT,16,195.53,510.21,369642.66,0.2648,147,12.78,0.7391,
2915,2025-10-23T16:52:18.854419,HotStuff,7,51.94,973.71,366463.31,0.1963,147,12.78,0.7629,
2916,2025-10-23T16:53:18.854419,PoW,21,667.58,185.34,1268704.93,0.0519,176,2.41,0.3942,
2917,2025-10-23T16:53:18.854419,PoS,11,207.55,1.0,387.16,0.1518,176,2.41,0.4056,
2918,2025-10-23T16:53:18.854419,Raft,37,285.59,1.0,532.19,0.1406,176,2.41,0.554,
2919,2025-10-23T16:53:18.854419,PBFT,16,256.46,462.85,453640.18,0.1867,176,2.41,0.7171,
2920,2025-10-23T16:53:18.854419,HotStuff,7,6.97,724.93,211901.34,0.1124,176,2.41,0.7397,
2921,2025-10-23T16:54:18.854419,PoW,20,578.71,38.26,480677.45,0.2679,164,27.43,0.4493,
2922,2025-10-23T16:54:18.854419,PoS,11,41.66,775.43,260250.68,0.3318,164,27.43,0.4807,
2923,2025-10-23T16:54:18.854419,Raft,36,130.01,1.0,604.36,0.3378,164,27.43,0.6331,
2924,2025-10-23T16:54:18.854419,PBFT,15,304.81,168.71,171578.34,0.369,164,27.43,0.7961,
2925,2025-10-23T16:54:18.854419,HotStuff,7,131.1,446.09,204372.16,0.2601,164,27.43,0.7823,
2926,2025-10-23T16:55:18.854419,PoW,20,537.03,80.77,1057168.26,0.2621,205,23.87,0.4641,
2927,2025-10-23T16:55:18.854419,PoS,11,212.08,1256.12,467687.39,0.309,205,23.87,0.476,congestion_event
2928,2025-10-23T16:55:18.854419,Raft,36,88.0,430.22,149420.11,0.2834,205,23.87,0.6256,
2929,2025-10-23T16:55:18.854419,PBFT,15,360.97,500.8,420103.18,0.3406,205,23.87,0.8229,
2930,2025-10-23T16:55:18.854419,HotStuff,7,65.15,2839.64,1000925.07,0.2385,205,23.87,0.7126,
2931,2025-10-23T16:56:18.854419,PoW,20,616.18,18.85,223713.72,0.1515,193,13.66,0.4204,
2932,2025-10-23T16:56:18.854419,PoS,12,245.89,917.46,398796.43,0.2416,193,13.66,0.4434,
2933,2025-10-23T16:56:18.854419,Raft,36,72.87,3897.44,1605298.51,0.211,193,13.66,0.5749,
2934,2025-10-23T16:56:18.854419,PBFT,14,93.39,1.0,763.63,0.2152,193,13.66,0.7461,
2935,2025-10-23T16:56:18.854419,HotStuff,6,28.34,1.0,380.66,0.1736,193,13.66,0.7692,
2936,2025-10-23T16:57:18.854419,PoW,20,520.43,130.04,1421670.25,0.1735,129,16.68,0.3828,
2937,2025-10-23T16:57:18.854419,PoS,12,170.33,879.82,345228.34,0.2371,129,16.68,0.4477,
2938,2025-10-23T16:57:18.854419,Raft,36,88.93,1.0,465.64,0.2294,129,16.68,0.5991,
2939,2025-10-23T16:57:18.854419,PBFT,14,165.29,407.53,426807.14,0.2856,129,16.68,0.7729,
2940,2025-10-23T16:57:18.854419,HotStuff,6,5.0,1.0,243.06,0.1848,129,16.68,0.7536,
2941,2025-10-23T16:58:18.854419,PoW,20,771.23,69.67,1074055.04,0.1311,197,7.04,0.4009,
2942,2025-10-23T16:58:18.854419,PoS,11,85.39,897.84,212791.74,0.2014,197,7.04,0.4496,
2943,2025-10-23T16:58:18.854419,Raft,36,49.36,1.0,608.97,0.1244,197,7.04,0.573,
2944,2025-10-23T16:58:18.854419,PBFT,15,372.75,95.7,65371.28,0.2012,197,7.04,0.7819,
2945,2025-10-23T16:58:18.854419,HotStuff,7,47.65,1.0,488.75,0.1168,197,7.04,0.7474,
2946,2025-10-23T16:59:18.854419,PoW,20,495.48,3.39,40709.86,0.1707,149,15.17,0.3912,
2947,2025-10-23T16:59:18.854419,PoS,11,132.02,742.26,288514.56,0.2602,149,15.17,0.4697,
2948,2025-10-23T16:59:18.854419,Raft,35,166.46,1.0,459.9,0.2228,149,15.17,0.614,
2949,2025-10-23T16:59:18.854419,PBFT,15,318.29,199.66,153455.53,0.285,149,15.17,0.7763,
2950,2025-10-23T16:59:18.854419,HotStuff,8,64.39,1344.88,632042.67,0.1929,149,15.17,0.764,
2951,2025-10-23T17:00:18.854419,PoW,20,557.41,39.91,366955.04,0.084,198,1.0,0.3967,
2952,2025-10-23T17:00:18.854419,PoS,10,219.39,1.0,343.72,0.1279,198,1.0,0.4302,
2953,2025-10-23T17:00:18.854419,Raft,35,151.42,1345.23,663341.94,0.0757,198,1.0,0.5354,
2954,2025-10-23T17:00:18.854419,PBFT,15,250.23,936.86,922313.43,0.1174,198,1.0,0.7346,
2955,2025-10-23T17:00:18.854419,HotStuff,8,60.89,340.34,96560.52,0.0471,198,1.0,0.7134,congestion_event
2956,2025-10-23T17:01:18.854419,PoW,20,750.8,1.0,14319.16,0.1611,200,15.86,0.4155,
2957,2025-10-23T17:01:18.854419,PoS,10,127.02,531.2,179349.66,0.2318,200,15.86,0.4806,
2958,2025-10-23T17:01:18.854419,Raft,35,142.08,1477.4,469046.34,0.2597,200,15.86,0.637,
2959,2025-10-23T17:01:18.854419,PBFT,15,367.17,1.0,751.05,0.2771,200,15.86,0.7818,
2960,2025-10-23T17:01:18.854419,HotStuff,8,95.48,1875.49,616264.26,0.1743,200,15.86,0.7649,
2961,2025-10-23T17:02:18.854419,PoW,20,480.89,52.9,481630.67,0.1841,211,19.71,0.4228,
2962,2025-10-23T17:02:18.854419,PoS,11,143.07,1.0,376.17,0.3029,211,19.71,0.5218,
2963,2025-10-23T17:02:18.854419,Raft,34,202.73,1.0,501.31,0.3058,211,19.71,0.6123,
2964,2025-10-23T17:02:18.854419,PBFT,16,194.48,1.0,1040.14,0.3015,211,19.71,0.8114,
2965,2025-10-23T17:02:18.854419,HotStuff,8,36.91,1111.04,609192.02,0.2382,211,19.71,0.751,
2966,2025-10-23T17:03:18.854419,PoW,20,666.09,97.94,1140182.45,0.1199,154,5.98,0.3825,
2967,2025-10-23T17:03:18.854419,PoS,11,173.13,1.0,300.31,0.183,154,5.98,0.4007,
2968,2025-10-23T17:03:18.854419,Raft,34,123.35,900.49,467135.94,0.1467,154,5.98,0.5871,
2969,2025-10-23T17:03:18.854419,PBFT,15,364.4,629.29,619869.47,0.2086,154,5.98,0.7583,
2970,2025-10-23T17:03:18.854419,HotStuff,9,122.96,839.78,386243.84,0.1279,154,5.98,0.7341,
2971,2025-10-23T17:04:18.854419,PoW,19,445.19,136.37,993253.32,0.0925,246,7.16,0.381,
2972,2025-10-23T17:04:18.854419,PoS,10,115.43,188.39,48571.62,0.1426,246,7.16,0.4246,
2973,2025-10-23T17:04:18.854419,Raft,34,243.63,294.14,125845.99,0.1914,246,7.16,0.5838,
2974,2025-10-23T17:04:18.854419,PBFT,15,214.99,1.0,848.4,0.209,246,7.16,0.767,
2975,2025-10-23T17:04:18.854419,HotStuff,9,143.18,2540.4,1504451.35,0.125,246,7.16,0.7982,
2976,2025-10-23T17:05:18.854419,PoW,19,491.24,78.8,933585.36,0.1711,183,12.2,0.4182,
2977,2025-10-23T17:05:18.854419,PoS,10,169.19,1.0,398.6,0.226,183,12.2,0.4277,
2978,2025-10-23T17:05:18.854419,Raft,35,90.61,1.0,535.28,0.2064,183,12.2,0.5907,
2979,2025-10-23T17:05:18.854419,PBFT,16,163.23,786.36,625005.22,0.2531,183,12.2,0.7659,
2980,2025-10-23T17:05:18.854419,HotStuff,10,73.6,962.41,402240.17,0.1483,183,12.2,0.7287,
2981,2025-10-23T17:06:18.854419,PoW,18,398.24,1.0,12813.98,0.1122,215,4.59,0.3946,
2982,2025-10-23T17:06:18.854419,PoS,9,187.89,1.0,555.56,0.1664,215,4.59,0.4302,
2983,2025-10-23T17:06:18.854419,Raft,35,149.81,733.35,382911.57,0.1128,215,4.59,0.5676,
2984,2025-10-23T17:06:18.854419,PBFT,16,329.31,357.18,255388.2,0.1562,215,4.59,0.7281,
2985,2025-10-23T17:06:18.854419,HotStuff,9,122.26,1.0,484.28,0.1285,215,4.59,0.7468,
2986,2025-10-23T17:07:18.854419,PoW,19,475.16,140.89,1519734.28,0.103,173,7.12,0.4045,
2987,2025-10-23T17:07:18.854419,PoS,8,157.81,51.46,15659.34,0.1563,173,7.12,0.4316,
2988,2025-10-23T17:07:18.854419,Raft,35,158.83,1.0,618.89,0.1395,173,7.12,0.5653,
2989,2025-10-23T17:07:18.854419,PBFT,16,268.62,147.25,70107.96,0.1621,173,7.12,0.7193,
2990,2025-10-23T17:07:18.854419,HotStuff,9,174.19,1745.62,740629.5,0.1593,173,7.12,0.736,
2991,2025-10-23T17:08:18.854419,PoW,19,590.51,1.0,13315.51,0.1502,178,7.58,0.3932,
2992,2025-10-23T17:08:18.854419,PoS,8,163.03,1.0,487.05,0.1701,178,7.58,0.4112,
2993,2025-10-23T17:08:18.854419,Raft,35,208.93,4257.01,2611550.36,0.143,178,7.58,0.601,
2994,2025-10-23T17:08:18.854419,PBFT,15,381.19,1.0,877.97,0.2052,178,7.58,0.7453,
2995,2025-10-23T17:08:18.854419,HotStuff,8,91.52,1506.97,503826.73,0.1063,178,7.58,0.7263,
2996,2025-10-23T17:09:18.854419,PoW,20,56.12,227.56,2612263.92,0.2561,204,26.58,0.453,
2997,2025-10-23T17:09:18.854419,PoS,8,147.06,331.51,105912.44,0.3258,204,26.58,0.4326,
2998,2025-10-23T17:09:18.854419,Raft,35,132.85,2358.81,1309545.4,0.2941,204,26.58,0.6364,
2999,2025-10-23T17:09:18.854419,PBFT,15,264.51,1.0,942.03,0.3312,204,26.58,0.7896,
3000,2025-10-23T17:09:18.854419,HotStuff,8,79.86,1.0,376.14,0.2628,204,26.58,0.7853,congestion_event
3001,2025-10-23T17:10:18.854419,PoW,20,523.15,76.59,871025.12,0.1733,184,15.56,0.4247,
3002,2025-10-23T17:10:18.854419,PoS,9,161.96,58.82,28251.88,0.2575,184,15.56,0.4222,
